player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit
Riley Nash,F,BOS,2016-17,27,-1,Standard (1-way),900000,R,0,0,1,2,81,-0.10999999999999993,-0.040000000000000036,-0.01999999999999999,-0.12,-46,-22,-16,-7,45,-8,-1,3,-16,1,0,67082,55845,9014,253,125,110,8,1,7,5,1,0,67,66,0,0,48,42,5,0,18,13,5,0,11,8,0,0,1,1,0,0,276,235,28,3,286,231,6,13,36,30,0,1,10,7,2,0,12,12,-2,0,73000000,0.0123
Dominic Moore,F,BOS,2016-17,35,2,35+ (1-way),900000,L,0,0,3,2,82,-0.13999999999999996,-0.08999999999999997,0.01999999999999999,-0.030000000000000027,-127,-19,-5,-7,-49,-8,3,-1,-17,10,0,63672,51299,9164,1074,96,78,12,2,11,6,3,0,63,58,4,1,31,26,4,0,26,24,2,0,11,6,2,0,6,4,0,0,357,288,50,10,297,224,8,31,42,31,0,3,14,11,1,0,-16,-22,0,2,73000000,0.0123
Chris Kelly,F,OTT,2016-17,35,-17,35+ (1-way),900000,L,0,0,1,0,82,-0.18,-0.08000000000000002,-0.11,-0.85,-196,-32,-10,-6,-65,-23,-4,-6,-15,-1,0,58740,47767,10073,109,86,79,5,0,5,2,1,0,71,69,1,1,18,14,4,0,24,21,3,0,10,7,1,0,4,1,1,0,223,176,45,0,278,195,0,10,48,30,0,1,7,3,0,0,-10,-8,-2,0,73000000,0.0123
Jean-Gabriel Pageau,F,OTT,2016-17,23,13,Standard (1-way),900000,R,0,0,0,2,82,-0.09000000000000002,-0.02999999999999997,0.09,0.07000000000000006,-135,-10,1,-4,-27,5,5,0,-19,8,0,79326,63774,10200,1523,169,139,16,5,12,10,0,0,161,145,11,0,25,18,6,0,27,24,2,0,24,16,3,2,6,4,0,0,558,431,80,7,460,344,3,24,79,54,0,11,21,18,1,0,18,14,0,2,73000000,0.0123
Tomas Jurco,F,CHI,2016-17,23,-12,Standard (1-way),900000,L,0,0,0,0,29,0.020000000000000018,0,0.5,0.07000000000000006,13,-12,3,-1,15,-11,3,-1,0,0,0,18504,17815,36,572,35,34,0,1,1,1,0,0,21,21,0,0,3,3,0,0,7,7,0,0,6,6,0,0,1,1,0,0,0,0,0,0,1,1,0,0,9,8,0,0,0,0,0,0,-2,-2,0,0,73000000,0.0123
Markus Granlund,F,VAN,2016-17,23,-19,Standard (1-way),900000,L,3,4,0,0,69,0.050000000000000044,0.040000000000000036,0.04000000000000001,0.010000000000000009,-13,-15,0,-1,-27,-15,0,1,-10,67,12,71624,57027,4920,7778,122,96,6,14,19,15,0,3,32,29,0,1,33,30,2,0,18,10,2,4,16,13,0,2,5,3,0,2,40,33,5,0,61,45,1,12,11,9,0,1,13,8,0,4,14,14,2,-4,73000000,0.0123
Ben Hutton,D,VAN,2016-17,23,-22,Entry-Level,896250,L,2,9,0,0,71,0.04999999999999999,0.010000000000000009,0.07,0.010000000000000009,-10,-12,-5,-3,-71,-14,-6,-4,-5,83,14,87309,74006,2280,8648,130,100,0,23,5,3,0,2,46,41,3,1,31,27,0,1,50,37,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,106,95,3,0,14,5,0,9,-16,-14,0,0,73000000,0.0123
Nick Ritchie,F,ANA,2016-17,20,4,Entry-Level,894167,L,1,1,0,0,77,0.040000000000000036,0.030000000000000027,0.12,0.050000000000000044,70,7,11,5,40,2,11,4,-1,31,4,59992,56358,266,2441,149,141,0,6,14,12,0,1,247,245,1,0,16,14,1,1,23,23,0,0,14,13,0,0,4,3,0,0,4,3,0,1,4,3,0,0,24,23,0,0,14,13,0,1,-24,-22,0,-2,73000000,0.0122
Robby Fabbri,F,STL,2016-17,20,-16,Entry-Level,894167,L,4,5,0,0,51,0.08000000000000007,0.010000000000000009,-0.1,-0.030000000000000027,64,2,-14,-5,-9,-6,-15,-6,0,76,15,47764,39817,154,6840,91,72,0,14,11,6,0,4,64,56,0,5,20,18,0,1,8,7,0,1,6,1,0,4,4,0,0,3,13,6,0,6,11,2,3,0,14,13,0,0,18,13,0,5,6,8,0,-2,73000000,0.0122
Nikita Zadorov,D,COL,2016-17,21,-20,Entry-Level,894167,L,0,2,0,0,55,-0.04999999999999999,0,0,0.050000000000000044,-154,-31,-21,-6,-71,-21,-11,0,-14,18,3,62567,52122,6685,2114,59,53,1,1,0,0,0,0,148,137,11,0,11,11,0,0,22,15,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,49,0,12,10,7,0,2,-36,-34,-2,0,73000000,0.0122
Adrian Kempe,F,L.A,2016-17,19,-3,Entry-Level,894167,L,0,2,0,1,25,0.019999999999999907,0.029999999999999916,-0.06,0,37,-1,-2,-3,33,-1,0,-1,-2,16,4,18346,16119,872,1173,32,28,1,3,2,2,0,0,23,22,0,1,5,4,1,0,10,9,1,0,3,2,1,0,0,0,0,0,67,57,4,4,86,72,5,2,7,6,0,1,4,1,0,2,4,6,0,-2,73000000,0.0122
Jared McCann,F,FLA,2016-17,20,-1,Entry-Level,894167,L,0,1,0,0,29,0.040000000000000036,0.010000000000000009,-0.11,-0.07000000000000006,26,1,-1,3,12,-1,-2,1,0,9,2,20245,18301,56,1621,44,36,0,7,1,1,0,0,28,25,0,0,8,8,0,0,8,7,0,1,2,2,0,0,0,0,0,0,41,38,0,2,64,63,0,0,6,6,0,0,6,5,0,1,12,14,0,-2,73000000,0.0122
Mirco Mueller,D,S.J,2016-17,21,2,Entry-Level,894167,L,0,0,0,0,4,0,0.020000000000000018,-0.11,0,0,2,0,-1,0,2,0,-1,0,0,0,2302,2245,56,0,3,3,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,6,6,0,0,73000000,0.0122
Evgeny Svechnikov,F,DET,2016-17,19,0,Entry-Level,894167,L,0,0,0,0,2,0.13999999999999996,0.14000000000000007,0,0,4,0,1,0,4,0,1,0,0,0,0,1577,1517,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73000000,0.0122
Mikko Rantanen,F,COL,2016-17,19,-25,Entry-Level,894167,L,4,6,0,0,74,0.09000000000000002,-0.010000000000000009,-0.11,-0.010000000000000009,86,-9,-19,-9,-82,-17,-23,-9,-1,106,15,80113,63834,102,11205,131,100,0,22,20,15,0,3,29,27,0,0,48,45,0,0,32,26,0,4,13,9,0,3,6,4,0,2,29,22,0,6,21,16,1,0,33,31,0,0,18,11,0,5,14,16,0,-2,73000000,0.0122
William Nylander,F,TOR,2016-17,20,-3,Entry-Level,894167,R,9,17,0,0,81,0.10999999999999999,0.030000000000000027,-0.08,-0.010000000000000009,201,27,31,20,25,-1,-5,-2,0,133,24,77820,64346,1,10587,205,140,0,53,22,11,0,7,25,22,0,1,59,54,0,2,30,23,0,5,22,9,0,6,10,3,0,4,49,33,0,11,73,53,0,0,16,16,0,0,39,20,0,15,-20,-20,0,0,73000000,0.0122
Bo Horvat,F,VAN,2016-17,21,-7,Entry-Level,894167,L,3,7,2,0,81,-0.020000000000000018,0,-0.04999999999999999,-0.020000000000000018,-140,-21,-13,-10,-66,5,-4,7,-25,83,13,87636,66333,8595,9154,158,119,9,17,20,14,2,3,65,60,0,3,37,31,3,0,27,18,3,5,27,15,2,3,11,6,1,3,756,569,72,86,742,568,52,87,41,32,0,4,32,20,0,7,10,2,4,4,73000000,0.0122
Slater Koekkoek,D,T.B,2016-17,22,-4,Entry-Level,894167,L,0,0,0,0,29,-0.040000000000000036,-0.030000000000000027,-0.020000000000000004,0.10999999999999999,-20,-5,-2,-2,-17,-4,-2,-2,-1,1,0,22592,21531,611,121,27,27,0,0,0,0,0,0,25,24,1,0,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0,0,4,4,0,0,0,0,0,0,73000000,0.0122
Jake Virtanen,F,VAN,2016-17,19,1,Entry-Level,894167,R,0,0,0,0,10,-0.06,-0.06,0,0.07999999999999996,-12,1,-3,1,-12,1,-3,1,0,0,0,6087,5809,0,78,13,13,0,0,0,0,0,0,17,17,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,73000000,0.0122
Mathew Barzal,F,NYI,2016-17,19,-2,Entry-Level,894167,R,0,0,0,0,2,-0.16999999999999998,-0.19999999999999996,0,0,-6,-2,-3,-2,-7,-2,-3,-2,0,1,0,1170,1090,0,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,7,0,0,0,0,0,0,0,0,0,0,-6,-4,0,0,73000000,0.0122
Mitchell Marner,F,TOR,2016-17,19,0,Entry-Level,894167,R,4,19,0,0,77,0.08000000000000007,0,0.21999999999999997,0.010000000000000009,121,28,20,10,-45,8,-1,0,0,143,21,77663,63958,388,10295,176,124,2,34,19,15,0,4,41,37,1,1,67,59,3,2,62,42,1,15,14,9,0,2,2,2,0,0,14,10,0,3,23,17,0,1,39,37,0,0,42,23,0,15,2,10,0,-10,73000000,0.0122
Jonathan Drouin,F,T.B,2016-17,21,-13,Entry-Level,894167,L,9,17,0,0,73,0.10999999999999999,0.010000000000000009,-0.08,-0.010000000000000009,170,24,20,11,-1,-3,-2,0,0,157,29,77555,61087,94,12634,183,134,0,38,21,9,0,8,50,46,0,3,45,36,0,4,65,44,0,18,10,4,0,4,6,1,0,3,96,50,1,31,124,66,4,0,16,14,0,0,32,15,0,15,10,10,0,-2,73000000,0.0122
Nikolaj Ehlers,F,WPG,2016-17,20,1,Entry-Level,894167,L,5,7,0,0,82,0.10000000000000003,0.010000000000000009,0.2,-0.06000000000000005,146,16,21,5,-17,5,0,1,0,116,9,86032,70001,69,11805,204,143,1,35,25,16,0,5,43,42,0,1,36,35,0,0,51,35,0,10,20,7,0,6,9,2,0,3,0,0,0,0,4,2,0,0,28,22,1,0,39,29,0,5,44,44,2,-4,73000000,0.0122
Thomas Chabot,D,OTT,2016-17,19,-2,Entry-Level,894167,L,0,0,0,0,1,-0.03999999999999998,-0.04999999999999999,0,0,-3,-2,0,0,-3,-2,0,0,0,0,0,429,429,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.0122
Timo Meier,F,S.J,2016-17,19,1,Entry-Level,894167,L,0,0,0,0,34,0.06000000000000005,0.07999999999999996,0.08,0.13,70,-1,20,1,69,1,17,0,-3,7,1,25446,24085,809,381,85,79,1,4,3,3,0,0,64,63,1,0,24,23,1,0,28,28,0,0,11,9,1,1,1,1,0,0,1,1,0,0,4,2,0,0,5,4,0,0,3,3,0,0,2,2,0,0,73000000,0.0122
Ivan Provorov,D,PHI,2016-17,19,-7,Entry-Level,894167,L,0,5,0,0,82,-0.08000000000000007,-0.030000000000000027,-0.009999999999999995,-0.020000000000000018,-40,-29,-19,-10,11,-10,-8,1,-22,78,2,108132,82966,13595,7694,161,113,9,27,6,6,0,0,111,100,10,0,23,17,4,2,81,64,12,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,166,106,5,38,24,14,0,4,-16,-18,0,2,73000000,0.0122
Lawson Crouse,F,ARI,2016-17,19,-20,Entry-Level,894167,L,0,0,1,0,70,-0.06999999999999995,0,-0.04000000000000001,-0.48,-163,-38,-22,-17,-64,-21,-7,-4,-17,-1,0,50041,43469,6098,110,80,73,7,0,5,4,1,0,156,152,3,0,14,11,3,0,5,5,0,0,8,6,1,0,0,0,0,0,1,1,0,0,1,1,0,0,29,23,0,0,7,7,0,0,-8,-10,-2,0,73000000,0.0122
Pavel Zacha,F,N.J,2016-17,19,-17,Entry-Level,894167,L,5,8,0,0,70,0.040000000000000036,0,-0.019999999999999997,-0.010000000000000009,12,-5,0,2,-27,-13,2,-3,-5,81,14,60093,48959,2824,7044,83,69,1,11,8,3,0,5,54,49,3,0,16,13,2,1,26,21,0,5,10,6,0,3,4,1,0,3,184,159,3,14,273,227,14,9,24,21,0,1,16,8,0,8,13,11,0,2,73000000,0.0122
Travis Konecny,F,PHI,2016-17,19,-2,Entry-Level,894167,R,3,1,0,0,70,0.010000000000000009,-0.010000000000000009,-0.08,-0.08999999999999997,57,2,-7,1,-6,-3,-9,1,0,61,2,59180,51697,62,6744,133,113,0,16,11,6,0,3,92,86,0,4,26,26,0,0,28,22,0,6,10,7,0,3,2,1,0,1,0,0,0,0,5,1,0,0,26,25,0,0,17,16,0,1,20,16,2,-2,73000000,0.0122
Dylan Strome,F,ARI,2016-17,19,-5,Entry-Level,894167,L,0,0,0,0,7,0.03999999999999998,-0.02999999999999997,-0.13,0.09000000000000008,-10,-5,-2,0,-15,-3,-3,0,0,5,-1,5747,4809,10,863,6,6,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,0,3,46,36,1,0,2,2,0,0,1,1,0,0,2,2,0,0,73000000,0.0122
Jason Dickinson,F,DAL,2016-17,20,-3,Entry-Level,894167,L,0,0,0,0,10,0.030000000000000027,0.040000000000000036,0.88,-1,6,-3,0,0,6,-3,0,0,0,0,0,7074,7003,65,6,9,9,0,0,2,2,0,0,8,8,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,1,0,9,7,0,0,4,4,0,0,0,0,0,0,6,6,0,0,73000000,0.0122
Sam Reinhart,F,BUF,2016-17,20,-11,Entry-Level,894167,R,9,8,0,0,79,0.13999999999999996,0.020000000000000018,-0.14,0.030000000000000027,226,29,30,16,2,-4,2,-4,0,200,37,81609,65467,239,13225,178,117,0,48,17,6,0,9,21,19,0,1,25,22,1,0,27,20,0,6,25,9,0,13,10,3,0,6,86,74,0,10,124,114,1,0,40,39,0,0,30,20,0,7,18,16,0,0,73000000,0.0122
Curtis Lazar,F,CGY,2016-17,21,-8,Entry-Level,894167,R,0,0,0,0,37,-0.09999999999999998,-0.09999999999999998,0.04999999999999999,0.10999999999999999,-37,-8,-2,0,-35,-10,-4,-2,0,0,0,20277,19235,622,180,26,25,1,0,1,1,0,0,66,66,0,0,7,7,0,0,6,6,0,0,2,2,0,0,1,1,0,0,39,39,0,0,60,59,0,1,17,15,0,0,3,2,0,0,12,12,0,0,73000000,0.0122
Anthony Beauvillier,F,NYI,2016-17,19,1,Entry-Level,894167,L,0,1,0,0,66,-0.019999999999999962,-0.04999999999999999,-0.11,0.030000000000000027,-42,3,-12,6,-66,2,-11,5,0,27,2,51563,49057,184,1910,101,93,0,4,9,9,0,0,81,79,0,1,17,17,0,0,30,28,0,2,6,6,0,0,3,3,0,0,123,115,1,6,174,161,3,0,26,26,0,0,15,14,0,1,2,2,0,0,73000000,0.0122
Joel Eriksson Ek,F,MIN,2016-17,19,1,Entry-Level,894166,L,0,0,0,0,15,-0.11000000000000004,-0.11000000000000004,-0.12,-0.95,-37,1,2,3,-34,1,2,3,0,0,0,9551,9239,148,88,15,15,0,0,3,3,0,0,23,23,0,0,3,3,0,0,3,3,0,0,1,1,0,0,1,1,0,0,45,43,1,0,64,62,0,0,8,8,0,0,4,4,0,0,-2,-2,0,0,73000000,0.0122
Paul Postma,D,WPG,2016-17,27,3,Standard (1-way),887500,R,0,0,0,0,65,-0.020000000000000018,-0.010000000000000009,-0.11,0.15000000000000002,-22,3,-5,0,-18,3,-5,0,0,1,0,42332,41241,127,79,50,50,0,0,1,1,0,0,36,36,0,0,10,10,0,0,29,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,13,13,0,0,-15,-15,0,0,73000000,0.0122
Sean Malone,F,BUF,2016-17,21,0,Entry-Level,883750,L,0,0,0,0,1,0.22000000000000003,0.19000000000000006,0,-0.8,1,0,0,0,2,0,0,0,0,-1,0,732,682,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73000000,0.0121
Brett Ritchie,F,DAL,2016-17,23,11,Standard (1-way),875000,R,1,1,0,0,78,0.06000000000000005,0.010000000000000009,-0.17,0,75,16,15,1,12,13,9,1,0,64,2,60355,52492,32,7057,167,152,0,15,16,15,0,1,153,150,0,3,15,15,0,0,26,22,0,4,14,10,0,3,4,4,0,0,1,0,0,1,1,1,0,0,23,23,0,0,8,7,0,1,-6,-4,0,-2,73000000,0.012
Jujhar Khaira,F,EDM,2016-17,21,1,Entry-Level,875000,L,0,0,0,0,10,-0.010000000000000009,0.010000000000000009,-0.25,-0.89,13,1,-1,-1,13,1,-1,-1,0,0,0,5554,5372,14,63,10,10,0,0,1,1,0,0,20,20,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,12,11,0,0,5,5,0,0,0,0,0,0,-2,-2,0,0,73000000,0.012
Adam Erne,F,T.B,2016-17,21,-9,Entry-Level,874167,L,0,0,0,0,26,0.030000000000000027,0,0,0,10,-8,0,-1,-4,-8,0,-1,0,15,1,18419,16741,13,1491,40,36,0,4,3,3,0,0,71,69,0,1,2,2,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,13,13,0,0,0,0,0,0,4,4,0,0,73000000,0.012
Brandon Tanev,F,WPG,2016-17,24,-6,Standard (2-way),874125,L,0,0,0,0,51,-0.15000000000000002,-0.07,-0.04000000000000001,-0.79,-126,-19,-10,-7,-52,-6,2,1,-11,-1,0,32671,27157,4821,41,54,51,2,0,2,2,0,0,128,120,7,0,19,14,5,0,9,7,2,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,17,0,4,2,2,0,0,17,15,0,0,73000000,0.012
Duncan Siemens,D,COL,2016-17,22,-2,Standard (2-way),874125,L,0,0,0,0,3,-0.11000000000000004,-0.07000000000000006,-0.19,0,-4,-2,-1,0,-2,-2,-1,0,0,0,0,2216,2022,193,0,2,2,0,0,0,0,0,0,10,9,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,73000000,0.012
Casey Bailey,F,OTT,2016-17,24,-1,Standard (2-way),874125,R,0,0,0,0,7,0.02999999999999997,0.020000000000000018,0,0,17,-1,2,0,17,-1,2,0,0,0,0,3358,3358,0,0,10,10,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,0,0,0,0,2,2,0,0,73000000,0.012
Tyler Gaudet,F,ARI,2016-17,23,0,Standard (2-way),874125,L,0,0,0,0,4,-0.2,-0.16999999999999998,-0.020000000000000004,0,-20,-1,0,1,-15,0,1,1,-1,0,0,3117,2482,543,0,3,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,21,16,0,0,1,1,0,0,1,1,0,0,0,0,0,0,73000000,0.012
Gustav Forsling,D,CHI,2016-17,20,3,Entry-Level,872500,L,0,1,0,0,38,0,-0.020000000000000018,0,-0.020000000000000018,-22,5,-4,-4,-31,4,-6,-3,-2,12,4,33787,30837,188,1990,48,43,0,3,2,2,0,0,16,16,0,0,5,5,0,0,27,26,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,1,3,2,0,1,2,2,0,0,73000000,0.012
Danton Heinen,F,BOS,2016-17,20,-3,Entry-Level,872500,L,0,0,0,0,8,0.06000000000000005,0,-0.17,-0.17000000000000004,1,-3,-2,0,-3,-3,-1,0,0,5,0,6352,5422,36,831,7,7,0,0,0,0,0,0,6,5,0,1,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,73000000,0.012
Devin Shore,F,DAL,2016-17,21,-4,Entry-Level,870000,L,1,5,0,0,82,0.030000000000000027,-0.030000000000000027,0,-0.050000000000000044,68,1,13,3,-16,2,16,7,-3,78,3,69547,58341,678,8595,115,83,1,22,13,11,0,1,44,42,0,2,26,24,0,1,25,21,0,3,24,20,0,3,9,7,0,1,221,178,4,32,249,200,13,2,71,69,1,0,20,13,0,5,16,20,-2,-4,73000000,0.0119
Ryan Hartman,F,CHI,2016-17,21,13,Entry-Level,863333,R,1,0,0,0,76,0.040000000000000036,0.030000000000000027,-0.01,-0.08999999999999997,84,13,4,-2,80,10,6,-4,-2,15,2,58218,54580,413,2377,170,161,0,4,19,14,0,1,121,120,1,0,36,36,0,0,31,29,0,2,17,14,0,1,5,3,0,0,25,19,1,4,37,34,1,0,30,26,0,0,12,12,0,0,14,16,0,-4,73000000,0.0118
Kevin Fiala,F,NSH,2016-17,19,1,Entry-Level,863333,L,1,0,0,0,54,0.07999999999999996,0.050000000000000044,-0.009999999999999995,0,108,3,29,5,78,4,20,6,0,30,1,43780,40228,377,2554,114,103,0,5,11,11,0,0,44,41,0,2,39,39,0,0,27,25,0,2,15,12,0,2,5,5,0,0,0,0,0,0,0,0,0,0,14,14,0,0,5,5,0,0,-2,2,0,-4,73000000,0.0118
Anthony Mantha,F,DET,2016-17,21,10,Entry-Level,863333,L,1,2,0,0,60,0.11999999999999994,0.06000000000000005,-0.23,0.040000000000000036,150,16,8,6,62,11,3,4,0,49,2,57208,49147,16,6193,133,110,0,10,17,13,0,1,46,41,0,4,26,22,0,1,39,30,0,4,18,17,0,0,8,7,0,0,5,4,0,0,6,5,0,0,33,32,1,0,19,16,0,1,6,4,0,0,73000000,0.0118
Brendan Gaunce,F,VAN,2016-17,22,-2,Entry-Level,863333,L,0,0,0,0,57,0.010000000000000009,0.030000000000000027,0.020000000000000004,-0.20999999999999996,-18,-4,-6,-1,7,-3,-5,-2,-2,1,0,32460,30349,1628,222,51,50,1,0,0,0,0,0,94,91,3,0,11,11,0,0,6,6,0,0,2,2,0,0,0,0,0,0,84,76,4,2,80,79,0,1,12,11,0,0,5,4,0,0,-8,-8,0,0,73000000,0.0118
Julius Honka,D,DAL,2016-17,20,-4,Entry-Level,863333,R,0,1,0,0,16,0.10999999999999999,0.06000000000000005,-0.17,0.030000000000000027,49,-3,5,-3,27,-2,1,-1,0,13,1,16194,14484,6,1289,34,27,0,3,1,0,0,0,9,9,0,0,6,6,0,0,9,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,4,2,0,1,0,-2,0,0,73000000,0.0118
Max Domi,F,ARI,2016-17,21,-9,Entry-Level,863333,L,1,7,0,0,57,0.10000000000000003,0.020000000000000018,0.030000000000000013,0.08999999999999997,-17,6,-9,0,-91,-3,-18,-2,-2,81,12,57959,47175,410,7891,104,79,0,14,8,5,0,1,28,26,0,2,27,24,0,2,35,27,0,7,8,4,0,0,0,0,0,0,5,4,0,1,5,4,0,1,21,19,0,0,29,21,0,7,-2,2,0,-4,73000000,0.0118
Nikita Scherbak,F,MTL,2016-17,20,1,Entry-Level,863333,L,1,0,0,0,3,-0.010000000000000009,-0.030000000000000027,0,0.020000000000000018,-7,2,2,1,-5,1,1,0,0,1,1,2048,1729,0,287,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73000000,0.0118
Nikolay Goldobin,F,VAN,2016-17,20,0,Entry-Level,863333,L,0,0,0,0,14,0,-0.03999999999999998,0,-0.15999999999999992,-38,0,-9,-2,-44,0,-9,-2,0,5,0,9551,8982,0,434,14,13,0,1,3,3,0,0,1,1,0,0,3,3,0,0,8,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,73000000,0.0118
Scott Laughton,F,PHI,2016-17,22,0,Entry-Level,863333,L,0,0,0,0,2,0.16999999999999993,0.13,0,0,13,0,1,0,12,0,1,0,0,0,0,1229,1200,0,0,4,4,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,11,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.0118
Shea Theodore,D,ANA,2016-17,20,-6,Entry-Level,863333,L,1,3,0,1,34,0.06000000000000005,-0.010000000000000009,0.15000000000000002,0.020000000000000018,41,-3,2,4,-3,-4,-3,2,-1,52,6,35319,28226,1540,4222,60,45,0,10,2,0,0,1,14,12,0,1,4,4,0,0,30,27,0,2,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,30,27,1,2,7,5,1,1,-20,-16,0,0,73000000,0.0118
Ryan Pulock,D,NYI,2016-17,21,1,Entry-Level,863333,R,0,0,0,0,1,-0.17000000000000004,-0.36,0,0,0,1,0,0,-1,1,0,0,0,1,0,237,175,0,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73000000,0.0118
Brendan Perlini,F,ARI,2016-17,20,-4,Entry-Level,863333,L,3,2,0,0,56,0.03999999999999998,-0.030000000000000027,-0.09,-0.010000000000000009,-36,4,-4,0,-93,3,-7,0,0,59,8,49933,43033,136,5540,91,69,0,17,14,10,0,3,40,38,0,2,7,7,0,0,12,7,0,4,6,3,0,2,1,0,0,1,1,1,0,0,1,1,0,0,14,13,0,0,7,5,0,2,-4,0,0,-2,73000000,0.0118
